"FIPS","Population_12_14","Death_rate_12_14","Population_06_08","Death_rate_06_08","Pop_growth","Misery_growth","dem_2016","gop_2016","total_2016","dem_2008","gop_2008","total_2008","trump_shift","total_votes","state_abbr","county_name"
50025,68308,70.7,71800,61.4,-3492,9.3,14340,5462,21151,17585,5997,24081,0.0215265939004267,22616,"VT","Windham County"
50027,88499,41.4,92941,56.2,-4442,-14.8,17544,8604,27832,21444,9084,31165,0.0314871298645447,29498.5,"VT","Windsor County"
51001,31304,89.9,35107,70,-3803,19.9,6737,8582,15755,7607,7833,15623,0.0529006826160205,15689,"VA","Accomack County"
51003,125649,21,121239,29.2,4410,-8.2,33297,19232,56134,29729,20576,50921,-0.0429033768765428,53527.5,"VA","Albemarle County"
51013,295010,23.7,252685,26.5,42325,-2.8,91879,20155,119344,78994,29876,110153,-0.0945182874560025,114748.5,"VA","Arlington County"
51015,109138,81.2,112433,45.4,-3295,35.8,8108,26152,36661,9825,23120,33338,0.0615634842943054,34999.5,"VA","Augusta County"
51019,103177,58,102734,46.4,443,11.6,9733,30578,42186,11017,24420,35830,0.0694420042114822,39008,"VA","Bedford County"
51027,37585,132.8,41483,135.1,-3898,-2.29999999999998,1721,7292,9220,4063,4541,8734,0.28127581148218,8977,"VA","Buchanan County"
51031,71210,54.2,71373,45.5,-163,8.7,6597,19442,27218,8091,17444,25814,0.0635084697290195,26516,"VA","Campbell County"
51035,44811,92.5,47047,57,-2236,35.5,2557,10653,13587,4109,8187,12579,0.140608234332836,13083,"VA","Carroll County"
51041,349833,51.4,356166,40.8,-6333,10.6,80993,84938,175288,74310,86413,162088,-0.0257642649186589,168688,"VA","Chesterfield County"
51047,56890,85.1,55119,48.6,1771,36.5,7744,13341,22087,8802,10711,19741,0.0838085785850117,20914,"VA","Culpeper County"
51051,24603,172.5,26328,198.1,-1725,-25.6,1335,4932,6405,3278,3324,6753,0.283495623198448,6579,"VA","Dickenson County"
51059,1042456,34.5,1068414,24.4,-25958,10.1,354485,157837,542858,310359,200994,516254,-0.0849814728874918,529556,"VA","Fairfax County"
51061,90404,56.1,90011,57.9,393,-1.8,12960,22110,37124,14616,19227,34219,0.0623299856401777,35671.5,"VA","Fauquier County"
51067,76887,82.1,78298,62.4,-1411,19.7,7254,18560,26805,9618,15414,25401,0.103217883433525,26103,"VA","Franklin County"
51069,113477,68.3,108236,35.6,5241,32.7,11920,26069,40133,12961,20149,33612,0.0776776931699991,36872.5,"VA","Frederick County"
51073,52702,72.6,53190,56.1,-488,16.5,5399,13087,19524,6916,12089,19222,0.0718453803774456,19373,"VA","Gloucester County"
51083,32062,70.3,34618,77.4,-2556,-7.10000000000001,6890,9698,16946,8126,8600,16850,0.0704699420533121,16898,"VA","Halifax County"
51085,138203,59.5,140450,36.3,-2247,23.2,19360,39592,62313,18447,37344,56248,0.00224195929032867,59280.5,"VA","Hanover County"
51087,297988,56.9,300475,47.5,-2487,9.4,93615,59674,161966,86323,67381,154966,-0.0490907478730063,158466,"VA","Henrico County"
51089,58301,121.1,64216,127.1,-5915,-6,8199,15207,24029,11118,13758,25215,0.0966420103544392,24622,"VA","Henry County"
51095,80008,39.9,78356,51.5,1652,-11.6,19091,21284,42737,17352,20912,38603,-0.0193610264423341,40670,"VA","James City County"
51105,37620,116.3,39212,73.2,-1592,43.1,1627,7542,9353,3219,5825,9227,0.178480840074692,9290,"VA","Lee County"
51107,362863,35.9,324894,22.6,37969,13.3,99909,69633,180265,74845,63336,139459,-0.0476429556747696,159862,"VA","Loudoun County"
51121,110617,51.1,101863,67.2,8754,-16.1,20015,19455,42695,21031,19028,40653,0.0179066286399084,41674,"VA","Montgomery County"
51137,42875,99.7,42556,57.7,319,42,5955,10511,17157,7107,8506,15801,0.0935432737618819,16479,"VA","Orange County"
51143,74820,87,77841,60.3,-3021,26.7,9195,21742,31687,11415,18730,30433,0.081452838095095,31060,"VA","Pittsylvania County"
51149,36102,55.1,34890,55.2,1212,-0.100000000000001,6419,9157,16140,7130,8752,16006,0.0368275304251754,16073,"VA","Prince George County"
51153,355278,42,332216,34.4,23062,7.6,83093,54065,144854,93435,67621,162446,-0.0256797386154108,153650,"VA","Prince William County"
51155,51530,91.8,54555,113.2,-3025,-21.4,4170,10314,15112,5918,8857,15050,0.112637561208798,15081,"VA","Pulaski County"
51161,128873,64.9,134046,40.4,-5173,24.5,16787,30857,50149,19812,30571,50975,0.0408855018847126,50562,"VA","Roanoke County"
51165,108650,39.5,107948,38.6,702,0.899999999999999,9361,25269,36536,10453,22468,33334,0.047202937881297,34935,"VA","Rockingham County"
51167,44993,107.2,47249,105.5,-2256,1.7,2328,9516,12195,4932,6389,11494,0.2390953430727,11844.5,"VA","Russell County"
51169,35012,98.4,37384,90,-2372,8.40000000000001,1579,8242,10055,2725,6980,9875,0.120005176639173,9965,"VA","Scott County"
51171,59652,59.3,60061,41.4,-409,17.9,5269,14078,20335,6912,12005,19223,0.0930436668086854,19779,"VA","Shenandoah County"
51173,47348,73.8,50111,60.9,-2763,12.9,2661,9747,12825,4239,7817,12302,0.137150743339593,12563.5,"VA","Smyth County"
51177,149482,51.2,147014,35.6,2468,15.6,24204,34619,62083,24897,28610,54069,0.0538319018904474,58076,"VA","Spotsylvania County"
51179,151112,37.8,143546,39.6,7566,-1.8,27879,33840,65350,25716,29221,55455,0.0163912733927992,60402.5,"VA","Stafford County"
51185,66697,124.7,70378,128.1,-3681,-3.39999999999999,2895,15160,18495,5596,11201,17061,0.172811334829921,17778,"VA","Tazewell County"
51187,56258,89.2,55223,66.5,1035,22.7,5165,11762,17791,6997,8879,16126,0.13559433321957,16958.5,"VA","Warren County"
51191,84253,60.1,87012,76.5,-2759,-16.4,5548,19309,25715,8063,16077,24500,0.110813256966551,25107.5,"VA","Washington County"
51195,60108,128.3,62952,139.6,-2844,-11.3,2687,11983,14991,4995,8914,14138,0.175957076729583,14564.5,"VA","Wise County"
51197,44568,75.6,45412,60.6,-844,15,2765,10044,13250,4107,8207,12491,0.117658973821509,12870.5,"VA","Wythe County"
51199,77372,43,80798,34.2,-3426,8.8,12989,18823,34062,13700,19833,33897,0.000247726791734348,33979.5,"VA","York County"
51510,163511,29.8,153470,28.8,10041,1,57147,13241,74384,50473,19181,70364,-0.0872609757842187,72374,"VA","Alexandria city"
51520,24731,137.9,24799,88.6,-68,49.3,1832,4884,6966,2665,4579,7359,0.0951092506287268,7162.5,"VA","Bristol city"
51550,232600,62.9,230754,40.5,1846,22.4,52554,53988,111827,53994,52625,107521,0.0131497968468057,109674,"VA","Chesapeake city"
51590,27959,118.7,31980,91.3,-4021,27.4,11051,7306,18862,12352,8361,20890,-0.00566422234989455,19876,"VA","Danville city"
51650,93867,92,102384,58.1,-8517,33.9,41030,17802,61489,46917,20476,67943,-0.00123934762715616,64716,"VA","Hampton city"
51660,40602,58.6,33890,61,6712,-2.4,10100,6232,17693,8444,6048,14675,-0.0357515313794113,16184,"VA","Harrisonburg city"
51680,62193,68.7,60567,56.8,1626,11.9,14787,17979,35349,16269,17638,34341,0.0285214557628027,34845,"VA","Lynchburg city"
51700,132715,80.5,140651,50.4,-7936,30.1,40997,23650,68432,51972,28667,81295,0.0103349479020837,74863.5,"VA","Newport News city"
51710,178980,91.2,174075,82.4,4905,8.8,51429,19875,75172,62819,24814,88446,-0.00442205522270761,81809,"VA","Norfolk city"
51740,63722,98.2,68229,71.2,-4507,27,28462,12773,43000,32327,13984,46665,0.00780262727662823,44832.5,"VA","Portsmouth city"
51760,156809,63.5,129914,58.3,26895,5.2,74640,14254,94724,73623,18649,93085,-0.0417607021658592,93904.5,"VA","Richmond city"
51770,105188,119.3,104744,93.1,444,26.2,23403,16045,41728,24934,15394,40772,0.0250180873358437,41250,"VA","Roanoke city"
51775,32906,119.6,33246,84.4,-340,35.2,4212,7225,12129,5164,7088,12406,0.0532038123026938,12267.5,"VA","Salem city"
51790,31054,90.9,31626,71.9,-572,19,5329,5129,11144,5569,5330,11015,0.00140225089734108,11079.5,"VA","Staunton city"
51800,72708,70.6,74179,39.8,-1471,30.8,23012,17206,41929,22446,17165,39908,-0.00552083417722005,40918.5,"VA","Suffolk city"
51810,485938,64.5,488621,52.5,-2683,12,76744,84389,171876,98885,100319,201249,0.0201233137473885,186562.5,"VA","Virginia Beach city"
51840,29739,104.5,29801,81.7,-62,22.8,5161,4786,10574,5268,4725,10126,0.00831911381900174,10350,"VA","Winchester city"
53003,31530,96.9,31066,81.7,464,15.2,3118,5712,9684,4139,5451,9780,0.0784810291014257,9732,"WA","Asotin County"
53005,221370,63.3,206391,55.9,14979,7.4,23160,42071,70499,26288,45345,72911,0.0119357846265751,71705,"WA","Benton County"
53007,81635,87.1,83230,77.5,-1595,9.59999999999999,8402,11556,21038,13781,17605,31958,0.0180970524305081,26498,"WA","Chelan County"
53009,91377,92.9,94500,101.4,-3123,-8.5,13733,13741,29202,19470,18199,38519,0.0170162285285209,33860.5,"WA","Clallam County"
53011,591256,67.1,573054,58.2,18202,8.89999999999999,88507,88266,190653,95356,84212,182764,0.0303483624354224,186708.5,"WA","Clark County"
53015,138448,93.3,143538,79.8,-5090,13.5,15296,20216,38119,24597,19554,45229,0.126383182856225,41674,"WA","Cowlitz County"
53017,41794,60.4,42397,85,-603,-24.6,3452,6875,10949,5848,9098,15209,0.0570058666769914,13079,"WA","Douglas County"
53021,62144,52.1,49954,41.1,12190,11,5594,8242,14693,7361,12037,19696,-0.0248354928267119,17194.5,"WA","Franklin County"
53025,80409,72.2,77796,76.5,2613,-4.3,7400,17813,27144,9601,17153,27438,0.0653628409713908,27291,"WA","Grant County"
53027,94341,113.3,99149,80.8,-4808,32.5,10194,11818,23783,16354,12104,29184,0.111560415292104,26483.5,"WA","Grays Harbor County"
53029,99670,90,106688,55.6,-7018,34.4,20173,17634,41010,22058,19426,42159,-0.00185536389919949,41584.5,"WA","Island County"
53031,41126,70.3,44820,75.6,-3694,-5.3,11987,5716,19145,13252,6330,19991,-0.000372924322255386,19568,"WA","Jefferson County"
53033,2394003,63.3,2318742,54.3,75261,9,638033,191806,883231,648230,259716,922032,-0.0549114475032703,902631.5,"WA","King County"
53035,331428,72.6,337491,58.3,-6063,14.3,57049,43265,110419,68624,53297,124337,-0.00584799281146708,117378,"WA","Kitsap County"
53037,50104,80.6,48581,58,1523,22.6,5452,7530,13766,8030,9471,17868,0.0388648170299329,15817,"WA","Kittitas County"
53039,27935,74.3,28506,66.1,-571,8.2,3196,4436,8132,4965,4944,10164,0.0822965400236492,9148,"WA","Klickitat County"
53041,100824,81.4,103418,73.4,-2594,8,5750,12503,19321,13624,20278,34705,0.0868474872205619,27013,"WA","Lewis County"
53045,81213,107.3,82997,77.9,-1784,29.4,11598,13256,27124,15050,12600,28306,0.077658589453548,27715,"WA","Mason County"
53047,44121,65.2,46859,88.2,-2738,-23,2630,4048,7061,7613,8798,16870,0.0700656790348128,11965.5,"WA","Okanogan County"
53049,26054,91.5,29301,86,-3247,5.5,3900,4444,8872,6094,4555,10937,0.104858580341044,9904.5,"WA","Pacific County"
53051,17947,129,19422,122.7,-1475,6.3,1871,4227,6563,2562,3717,6552,0.101204847030278,6557.5,"WA","Pend Oreille County"
53053,974724,77.3,963250,68.3,11474,9,148918,125964,298470,181824,141673,329520,0.0203053014580096,313995,"WA","Pierce County"
53057,145093,86.1,148678,66.2,-3585,19.9,17905,15541,35727,30053,24687,55886,0.0136729695062913,45806.5,"WA","Skagit County"
53061,957784,75.5,922700,60,35084,15.5,165740,114775,305281,187294,126722,320333,0.00560547032186232,312807,"WA","Snohomish County"
53063,671653,85.1,649602,86.8,22051,-1.7,83941,100669,201592,105786,108314,219511,0.0394025381555335,210551.5,"WA","Spokane County"
53065,59527,99.7,61808,62.6,-2281,37.1,3477,8463,12658,8499,13132,22341,0.101702295862838,17499.5,"WA","Stevens County"
53067,343380,67.7,331683,62.4,11697,5.3,62130,44320,116839,75882,48366,126709,0.027075854805639,121774,"WA","Thurston County"
53071,65973,111.7,66824,70,-851,41.7,6260,8869,16127,10081,14182,24727,0.0017137345913032,20427,"WA","Walla Walla County"
53073,258866,60.3,254553,53.7,4313,6.59999999999999,57197,38985,104241,58236,40205,100339,-0.00309190378434382,102290,"WA","Whatcom County"
53077,181048,75.6,193183,68.1,-12135,7.5,20039,29592,52250,33792,41946,77062,0.0424099433155992,64656,"WA","Yakima County"
54003,157415,119.3,147861,72,9554,47.3,12287,28210,42770,15994,20841,37291,0.130801406478623,40030.5,"WV","Berkeley County"
54005,38578,214.5,41168,97.5,-2590,117,1783,6483,8654,4529,3632,8366,0.339253621164412,8510,"WV","Boone County"
54009,35513,155.1,37436,87.9,-1923,67.2,2549,6574,9540,4717,4961,9855,0.207990384766325,9697.5,"WV","Brooke County"
54011,135182,143.5,136278,120.7,-1096,22.8,11306,19648,32701,15292,18793,34591,0.083391434377884,33646,"WV","Cabell County"
54019,68553,154.8,71148,89.6,-2595,65.2,4246,10263,15187,7242,7658,15192,0.193394324559484,15189.5,"WV","Fayette County"
54025,53235,111.1,54031,82.9,-796,28.2,3743,9499,13984,5881,7567,13726,0.154652869329206,13855,"WV","Greenbrier County"
54027,36471,95.4,37495,69.2,-1024,26.2,1576,6646,8557,2983,5222,8346,0.17187794936698,8451.5,"WV","Hampshire County"
54029,46632,130.8,49052,91.5,-2420,39.3,3247,8870,12642,5504,7518,13220,0.15469870903776,12931,"WV","Hancock County"
54033,106065,93.7,106404,76.4,-339,17.3,7675,18687,27868,13582,17824,31870,0.14132637371397,29869,"WV","Harrison County"
54035,44716,70.5,45247,62.7,-531,7.8,2648,8959,12108,4861,7148,12225,0.176641556051881,12166.5,"WV","Jackson County"
54037,77110,82.7,75116,79,1994,3.7,9458,13144,24007,11687,10600,22540,0.105927870112617,23273.5,"WV","Jefferson County"
54039,278937,142.6,288574,89,-9637,53.6,27985,43464,74996,40594,40952,82480,0.106126939824806,78738,"WV","Kanawha County"
54043,34321,118.6,35895,97.3,-1574,21.3,1435,5257,6988,3029,3637,6835,0.23996029310044,6911.5,"WV","Lincoln County"
54045,57502,168.8,60659,130.2,-3157,38.6,2082,9866,12315,5873,7326,13464,0.270702845902971,12889.5,"WV","Logan County"
54047,30854,288.3,34152,239.8,-3298,48.5,1429,4614,6179,3430,2882,6430,0.306937427943003,6304.5,"WV","McDowell County"
54049,82850,62.6,84183,63.6,-1333,-1,6926,14592,22910,11618,11501,23603,0.180660323988936,23256.5,"WV","Marion County"
54051,50783,89.2,53538,44.6,-2755,44.6,2894,9565,13083,5996,7759,14000,0.203632328432023,13541.5,"WV","Marshall County"
54053,42215,105.5,43206,100.8,-991,4.7,2069,7597,10115,4484,5853,10603,0.219732316605944,10359,"WV","Mason County"
54055,88097,191.2,91169,134.4,-3072,56.8,4689,17362,22919,7450,13246,21022,0.147329524099148,21970.5,"WV","Mercer County"
54057,40955,74.6,42296,56.2,-1341,18.4,2019,8957,11410,3750,7616,11547,0.145984581271235,11478.5,"WV","Mineral County"
54059,41960,216.3,44573,128.7,-2613,87.6,1365,7876,9469,3582,4587,8338,0.290775676251269,8903.5,"WV","Mingo County"
54061,135102,61.4,115318,43.1,19784,18.3,14568,18278,35733,17060,15775,33377,0.076043209002042,34555,"WV","Monongalia County"
54067,40665,155.3,42380,102.3,-1715,53,1821,7169,9385,4357,4804,9361,0.273044701877998,9373,"WV","Nicholas County"
54069,62733,73.6,64859,57.6,-2126,16,5452,11077,17819,8593,10694,19540,0.115688745045901,18679.5,"WV","Ohio County"
54077,55386,75,54164,51.1,1222,23.9,2462,9501,12611,4205,7325,11794,0.158899560142762,12202.5,"WV","Preston County"
54079,89084,67,89379,54.7,-295,12.3,5784,17455,24443,9334,15162,24778,0.132149853864265,24610.5,"WV","Putnam County"
54081,111835,200.8,116327,94.5,-4492,106.3,6362,21835,29311,10237,17548,28257,0.142809366851564,28784,"WV","Raleigh County"
54083,45136,103.5,46656,45.6,-1520,57.9,2724,7583,10816,4539,6060,10831,0.163961540623603,10823.5,"WV","Randolph County"
54087,22710,90.3,24729,86.2,-2019,4.09999999999999,1220,3772,5234,2511,2943,5563,0.216005013962935,5398.5,"WV","Roane County"
54089,20448,137.9,21058,111.1,-610,26.8,1186,3444,4847,2290,2891,5316,0.185844106414741,5081.5,"WV","Summers County"
54097,36328,68,36118,64.9,210,3.09999999999999,1763,6971,9180,2925,5911,8970,0.129177320997651,9075,"WV","Upshur County"
54099,64345,120.9,68204,65.9,-3859,55,3334,11077,15080,6137,8947,15426,0.17550389435749,15253,"WV","Wayne County"
54107,132606,99.2,136391,56.2,-3785,43,8327,25168,35256,12573,22896,35990,0.105874289447512,35623,"WV","Wood County"
54109,36831,219.3,40027,200.2,-3196,19.1,1061,6527,7809,2735,4621,7530,0.231979287865589,7669.5,"WV","Wyoming County"
55005,67103,52.2,69312,32.1,-2209,20.1,7881,13595,22514,12078,10457,22886,0.168998496699098,22700,"WI","Barron County"
55009,351918,52,344578,47.7,7340,4.3,53358,67192,127497,67269,55854,124754,0.103734763986658,126125.5,"WI","Brown County"
55015,75601,45.9,74028,37.2,1573,8.7,9634,15345,26429,13295,12722,26474,0.125328056056767,26451.5,"WI","Calumet County"
55017,97060,38.3,94514,45.3,2546,-7,11875,17912,31471,16239,13492,30231,0.147533724913797,30851,"WI","Chippewa County"
55021,87711,77.8,88453,54.2,-742,23.6,13525,14160,29287,16661,12193,29272,0.0888925780666377,29279.5,"WI","Columbia County"
55025,694409,53.6,663885,43.8,30524,9.8,217506,71270,304729,205984,73065,282939,-0.0150354468300231,293834,"WI","Dane County"
55027,133803,44.4,134992,44.1,-1189,0.299999999999997,13968,26643,42818,19183,23015,42823,0.110648783035493,42820.5,"WI","Dodge County"
55031,67276,62.7,67495,59.7,-219,3,11342,9657,22185,15830,7835,24066,0.128799388362411,23125.5,"WI","Douglas County"
55035,137768,50.7,132368,50.9,5400,-0.199999999999996,27271,23301,54080,33146,20959,55010,0.0733726333392693,54545,"WI","Eau Claire County"
55039,150613,55.4,150331,51.2,282,4.2,17391,31044,51094,23463,28164,52323,0.0954129654189856,51708.5,"WI","Fond du Lac County"
55043,67656,43.2,67252,31.3,404,11.9,10047,12347,24051,14875,9068,24320,0.172620217203289,24185.5,"WI","Grant County"
55055,123711,47.8,121656,42.3,2055,5.5,16559,23409,42324,21448,21096,43166,0.089830448412886,42745,"WI","Jefferson County"
55057,39589,53.4,40187,50.3,-598,3.1,4100,7188,11736,6186,5148,11530,0.182573847846779,11633,"WI","Juneau County"
55059,218231,79.7,217069,73.9,1162,5.8,35770,36025,75825,45836,31609,78789,0.0936281719507444,77307,"WI","Kenosha County"
55063,160383,55.4,154716,45.8,5667,9.6,32402,26384,62785,38524,23701,63218,0.067922419083528,63001.5,"WI","La Crosse County"
55069,44128,58.1,45559,51.7,-1431,6.4,5370,8400,14563,8424,6519,15268,0.173764006930038,14915.5,"WI","Lincoln County"
55071,120224,63.2,123359,39.4,-3135,23.8,14563,23234,39991,22428,19234,42414,0.153037163973779,41202.5,"WI","Manitowoc County"
55073,198470,54.5,198079,33.7,391,20.8,26476,39010,68849,36367,30345,67940,0.140834152911622,68394.5,"WI","Marathon County"
55075,62331,59.8,64485,57,-2154,2.8,6243,12995,19979,11195,9726,21255,0.210594281680818,20617,"WI","Marinette County"
55079,888572,88.7,894105,76.7,-5533,12,288986,126091,434970,319819,149445,475192,-0.0146894191211337,455081,"WI","Milwaukee County"
55081,66038,54.2,64441,46.9,1597,7.3,7047,11442,19554,10198,8666,19152,0.159460900140473,19353,"WI","Monroe County"
55083,58903,27.6,60456,40.7,-1553,-13.1,5886,13255,19924,9927,8755,18968,0.223859646565743,19446,"WI","Oconto County"
55085,54428,65.4,57481,34.6,-3053,30.8,8103,11677,20837,11907,9630,21927,0.143206297268279,21382,"WI","Oneida County"
55087,267294,42.6,260116,31.8,7178,10.8,38117,51579,95162,50294,39677,91563,0.134044710522988,93362.5,"WI","Outagamie County"
55089,128830,32.1,130600,30.4,-1770,1.7,20167,30458,53368,20579,32172,53365,-0.00824466663905032,53366.5,"WI","Ozaukee County"
55095,66880,45.7,69232,54.5,-2352,-8.8,7568,13864,22691,10876,11282,22643,0.13772168869264,22667,"WI","Polk County"
55097,97747,54.1,97622,45.3,125,8.8,18524,17310,38123,24817,13810,39422,0.125538839653064,38772.5,"WI","Portage County"
55101,241636,79.2,249884,51.1,-8248,28.1,42506,46620,93678,53408,45954,100642,0.0605889943343548,97160,"WI","Racine County"
55105,221315,76.8,223842,56.6,-2527,20.2,39336,31483,75043,50529,27364,79169,0.0932534118453221,77106,"WI","Rock County"
55109,136479,40.4,131945,24.6,4534,15.8,17496,26123,46819,21177,22837,44821,0.0800327555950763,45820,"WI","St. Croix County"
55111,93699,53.5,91979,52.9,1720,0.600000000000001,16050,15871,33848,18167,11562,30626,0.108283020711991,32237,"WI","Sauk County"
55115,57367,50.1,58968,53,-1601,-2.9,6056,12742,19697,10259,9538,20089,0.196047897651749,19893,"WI","Shawano County"
55117,163887,62.1,168343,47.1,-4456,15,22636,32368,58290,30395,30801,62107,0.0851490830853014,60198.5,"WI","Sheboygan County"
55125,27416,87.9,30502,72.5,-3086,15.4,4769,8169,13453,6491,7055,13750,0.110577934442169,13601.5,"WI","Vilas County"
55127,137724,78.3,139524,60,-1800,18.3,18706,28848,50570,24177,25485,50422,0.0934676430925994,50496,"WI","Walworth County"
55131,207038,55.8,205993,40.6,1045,15.2,20854,51729,76246,25719,47729,74411,0.0628536478254912,75328.5,"WI","Washington County"
55133,580869,51,585262,34.9,-4393,16.1,79199,145519,236269,85339,145152,232897,0.0178114529426747,234583,"WI","Waukesha County"
55135,78785,51.9,80097,47.6,-1312,4.3,8303,16013,25491,12952,12232,25511,0.172832378762223,25501,"WI","Waupaca County"
55139,244999,61,243223,50.6,1776,10.4,37054,43447,85892,48167,37946,87677,0.0990540214148857,86784.5,"WI","Winnebago County"
55141,110315,54.6,112586,32.3,-2271,22.3,14232,21502,37712,21710,16581,39052,0.16869781098561,38382,"WI","Wood County"
56005,73368,86.9,64397,49.8,8971,37.1,1324,15778,17935,2990,13011,16320,0.109445475176454,17127.5,"WY","Campbell County"
56007,20901,98.8,21713,117.2,-812,-18.4,1279,4409,6200,2336,4331,6854,0.125523127852046,6527,"WY","Carbon County"
56013,46616,131.9,45792,94.2,824,37.7,4200,11167,16543,6016,11083,17592,0.0785204972319776,17067.5,"WY","Fremont County"
56021,124360,79.8,119299,70.1,5061,9.7,11572,24844,39945,16072,24549,41625,0.0778850108437337,40785,"WY","Laramie County"
56025,116519,113.6,106239,82.5,10280,31.1,6573,23523,32493,10475,21906,33267,0.10509105490761,32880,"WY","Natrona County"
56029,41285,98.2,40927,59,358,39.2,2535,11115,14634,3757,10839,14985,0.0716850017617351,14809.5,"WY","Park County"
56033,43968,74.8,43142,57.4,826,17.4,2926,10266,14187,4458,10177,14981,0.0828111393825456,14584,"WY","Sheridan County"
56037,61259,93.5,57696,101.5,3563,-8,3233,12153,16661,5762,10360,16703,0.147273737672256,16682,"WY","Sweetwater County"
56041,29453,117.3,29595,95.9,-142,21.4,1202,6154,8053,2317,5763,8383,0.123353401816527,8218,"WY","Uinta County"
